"統計表ID","政府統計名","作成期間名","提供統計及び提供分類名","表題","提供周期","調査年月","公開日","小地域属性"
"0003095620","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-1 年報 指定生産品目別時系列（4 石油製品【直接投入エネルギー表】） 平成24(2012)年","年次","201201-201212","2014-03-31","0"
"0003097011","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-1 年報 指定生産品目別時系列（4 石油製品【直接投入エネルギー表】） 平成23(2011)年","年次","201101-201112","2013-03-31","0"
"0003098191","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-1 年報 指定生産品目別時系列（4 石油製品【直接投入エネルギー表】） 平成25(2013)年","年次","201301-201312","2014-07-14","0"
"0003100358","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-1 年報 指定生産品目別時系列（4 石油製品【直接投入エネルギー表】） 平成22(2010)年","年次","201001-201012","2012-03-31","0"
"0003101126","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-1 年報 指定生産品目別時系列（4 石油製品【直接投入エネルギー表】） 平成21(2009)年","年次","200901-200912","2012-03-31","0"
"0003095661","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-2 年報 指定生産品目別時系列（4 石油製品【一次投入燃料換算表】） 平成24(2012)年","年次","201201-201212","2014-03-31","0"
"0003097012","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-2 年報 指定生産品目別時系列（4 石油製品【一次投入燃料換算表】） 平成23(2011)年","年次","201101-201112","2013-03-31","0"
"0003098192","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-2 年報 指定生産品目別時系列（4 石油製品【一次投入燃料換算表】） 平成25(2013)年","年次","201301-201312","2014-07-14","0"
"0003100359","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-2 年報 指定生産品目別時系列（4 石油製品【一次投入燃料換算表】） 平成22(2010)年","年次","201001-201012","2012-03-31","0"
"0003101127","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-30-2 年報 指定生産品目別時系列（4 石油製品【一次投入燃料換算表】） 平成21(2009)年","年次","200901-200912","2012-03-31","0"
"0003095662","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-31-1 年報 指定生産品目別時系列（5 窯業・土石製品【直接投入エネルギー表】） 平成24(2012)年","年次","201201-201212","2014-03-31","0"
"0003097013","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-31-1 年報 指定生産品目別時系列（5 窯業・土石製品【直接投入エネルギー表】） 平成23(2011)年","年次","201101-201112","2013-03-31","0"
"0003098193","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-31-1 年報 指定生産品目別時系列（5 窯業・土石製品【直接投入エネルギー表】） 平成25(2013)年","年次","201301-201312","2014-07-14","0"
"0003100360","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-31-1 年報 指定生産品目別時系列（5 窯業・土石製品【直接投入エネルギー表】） 平成22(2010)年","年次","201001-201012","2012-03-31","0"
"0003101128","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-31-1 年報 指定生産品目別時系列（5 窯業・土石製品【直接投入エネルギー表】） 平成21(2009)年","年次","200901-200912","2012-03-31","0"
"0003097021","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-31-2 年報 指定生産品目別時系列（5 窯業・土石製品【一次投入燃料換算表】 平成23(2011)年","年次","201101-201112","2013-03-31","0"
"0003100361","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-31-2 年報 指定生産品目別時系列（5 窯業・土石製品【一次投入燃料換算表】 平成22(2010)年","年次","201001-201012","2012-03-31","0"
"0003101129","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-31-2 年報 指定生産品目別時系列（5 窯業・土石製品【一次投入燃料換算表】 平成21(2009)年","年次","200901-200912","2012-03-31","0"
"0003095664","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-32-1 年報 指定生産品目別時系列（6 ガラス製品【直接投入エネルギー表】） 平成24(2012)年","年次","201201-201212","2014-03-31","0"
"0003097053","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-32-1 年報 指定生産品目別時系列（6 ガラス製品【直接投入エネルギー表】） 平成23(2011)年","年次","201101-201112","2013-03-31","0"
"0003098204","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-32-1 年報 指定生産品目別時系列（6 ガラス製品【直接投入エネルギー表】） 平成25(2013)年","年次","201301-201312","2014-07-14","0"
"0003100362","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-32-1 年報 指定生産品目別時系列（6 ガラス製品【直接投入エネルギー表】） 平成22(2010)年","年次","201001-201012","2012-03-31","0"
"0003101130","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-32-1 年報 指定生産品目別時系列（6 ガラス製品【直接投入エネルギー表】） 平成21(2009)年","年次","200901-200912","2012-03-31","0"
"0003095681","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-32-2 年報 指定生産品目別時系列（6 ガラス製品【一次投入燃料換算表】） 平成24(2012)年","年次","201201-201212","2014-03-31","0"
